TEMPLATE_ID,TEMPLATE_NAME,DISPLAY_NAME,LINE,START_REMOVED_YN,REQUIRED_STATUS_C,FLO_MEAS_ID,DISP_NAME,ROW_TYP_C,VAL_TYPE_C,UNITS,MINVALUE,MAX_VAL,INTAKE_TYP_C,OUTPUT_TYP_C,MIN_AGE,MAX_AGE,SEX_C
16,IP NEONATAL SEPSIS AUTOMATIC CALCULATOR,Neonatal Sepsis Risk Automatic Calculator,8,N,,906,Type of Intrapartum Antibiotics,1,1,,0,3,,,,,
160,EHC CV PATIENT TO FLOOR,Patient to Floor,1,N,,6759,Patient to Floor,1,2,,,,,,,,
1600000006,ED NAR - STEMI EMS ECG,EMS ECG,1,N,,1600100292,EMS Transmitted ECG,1,8,,,,,,,,
1600000006,ED NAR - STEMI EMS ECG,EMS ECG,2,N,,1600100293,EMS ECG Time,1,10,,,,,,,,
1600000007,ED NAR - STEMI ED ECG,ED ECG,1,N,,1600100294,ED ECG Time,1,10,,,,,,,,
1600000007,ED NAR - STEMI ED ECG,ED ECG,2,N,,1600100042,Physician Notified,1,8,,,,,,,,
1600000007,ED NAR - STEMI ED ECG,ED ECG,3,N,,1600100043,Physician Name,1,2,,,,,,,,
1600000097,ED ASSESS PERIPH VASC,Peripheral Vascular,4,Y,,3040102781,Peripheral Vascular Additional Assessments,1,8,,,,,,,,
1600000165,ED NAR - CODE RESP ASSESS,Respiratory,1,N,,302400,R Breath Sounds,1,8,,,,,,,,
1600000165,ED NAR - CODE RESP ASSESS,Respiratory,2,N,,302410,L Breath Sounds,1,8,,,,,,,,
1600000165,ED NAR - CODE RESP ASSESS,Respiratory,3,N,,302570,Respiratory Pattern,1,8,,,,,,,,
1600000165,ED NAR - CODE RESP ASSESS,Respiratory,4,N,,3041008085,Respiratory Work of Breathing,1,8,,,,,,,,
1600000165,ED NAR - CODE RESP ASSESS,Respiratory,5,N,,302580,Chest Assessment,1,8,,,,,,,,
1600000165,ED NAR - CODE RESP ASSESS,Respiratory,6,N,,1600100669,Ability to Speak,1,8,,,,,,,,
1600000227,IMG PT ED RAD STATUS,Patient Radiology Status,1,Y,,21812,Patient Radiology Status,1,8,,,,,,,,
1600000227,IMG PT ED RAD STATUS,Patient Radiology Status,2,N,,35316,XR Radiology Status,1,8,,,,,,,,
1600000227,IMG PT ED RAD STATUS,Patient Radiology Status,3,N,,35317,CT Radiology Status,1,8,,,,,,,,
1600000227,IMG PT ED RAD STATUS,Patient Radiology Status,4,N,,35318,MRI Radiology Status,1,8,,,,,,,,
1600000227,IMG PT ED RAD STATUS,Patient Radiology Status,5,N,,35319,US Radiology Status,1,8,,,,,,,,
1600100015,ED CBI PROCEDURE NAV,CBI,1,N,,304140,Urine Color (Read Only),1,8,,,,,,,,
1600100015,ED CBI PROCEDURE NAV,CBI,2,N,,304150,Urine Appearance,1,8,,,,,,,,
1600100015,ED CBI PROCEDURE NAV,CBI,3,N,,304160,Urine Odor (Read Only),1,8,,,,,,,,
1600100176,ED VITALS MINIMAL PAIN DOC,Vital Signs,3,Y,,7075527,ETCO2 (mmHg),1,1,mmHg,,,,,,,
16001001760,EHC SEDATION NARR VITALS,Vital Signs,3,Y,,7075527,ETCO2 (mmHg),1,1,mmHg,,,,,,,
1600100197,ED LOG ROLL,Log Roll,1,,,1510000005,Logroll - Progress,1,2,,,,,,,,
1600100199,ED NAR R CALF CIRCUMFERENCE,Right Calf Circumference,1,N,,3040102634,R Calf Circumference (cm),1,1,cm,0,102,,,,,
1600100201,ED NAR CENTRAL VENOUS PRESSURE,Central Venous Pressure,1,N,,301370,CVP (mmHg),1,1,mmHg,0,,,,,,
1600100205,ED WARMING DEVICE,Warming Device,1,N,,1120100026,Warming Device,1,8,,,,,,,,
16010021700,T ED PROVIDER DONE DISPO PENDING,Provider Done,1,N,,160010002100,Provider Done,1,8,,,,,,,,
16016301,ED TRAUMA VENT FLOWSHEET NAV,Vent Flowsheet,2,N,,301580,Vent Rate Total,1,1,,0,,,,,,
16016301,ED TRAUMA VENT FLOWSHEET NAV,Vent Flowsheet,3,N,,316060,Set Pressure Control Above PEEP,1,1,cm H2O,0,,,,,,
161,EHC IP QA CM REVIEW,Concurrent Review Status,1,N,,3040109115,Review Status,1,8,,,,,,,,
1610100008,SLP NEXT APPOINTMENT,SLP Schedule,1,N,,1610100006,SLP - Next Appointment,1,9,,,,,,,,
17000,OR PACU FLOWSHEET,PACU,18,N,,3040104675,Pasero Opioid-Induced Sedation Scale (POSS),1,8,,,,,,,,
17000,OR PACU FLOWSHEET,PACU,19,Y,,3043000002,Sedation Intervention,1,8,,,,,,,,
17000,OR PACU FLOWSHEET,PACU,20,N,,3040104644,Richmond Agitation Sedation Scale (RASS),1,8,,,,,,,,
17000,OR PACU FLOWSHEET,PACU,75,N,,6854,Anesthesia Post Procedure Note Review?,1,8,,,,,,,,
17005,OR PERI-OP VITALS,Vitals/Pain,16,N,,3040104675,Pasero Opioid-Induced Sedation Scale (POSS),1,8,,,,,,,,
17005,OR PERI-OP VITALS,Vitals/Pain,17,Y,,3043000002,Sedation Intervention,1,8,,,,,,,,
17005,OR PERI-OP VITALS,Vitals/Pain,18,N,,3040104644,Richmond Agitation Sedation Scale (RASS),1,8,,,,,,,,
17005,OR PERI-OP VITALS,Vitals/Pain,22,N,,3040100210,Blood Specimen Collection,1,8,,,,,,,,
176,T NEU EEG TECH WORKSHEET,EEG Technologist Worksheet,1,N,,16452,IP Study Code,1,8,,,,,,,,
176,T NEU EEG TECH WORKSHEET,EEG Technologist Worksheet,2,N,,16457,OP Study Code,1,8,,,,,,,,
176,T NEU EEG TECH WORKSHEET,EEG Technologist Worksheet,7,N,,7584,History of Status Epilepticus:,1,8,,,,,,,,
176,T NEU EEG TECH WORKSHEET,EEG Technologist Worksheet,8,N,,7585,Family History of Epilepsy/Seizures:,1,8,,,,,,,,
176,T NEU EEG TECH WORKSHEET,EEG Technologist Worksheet,9,N,,7586,Neuroactive Medications:,1,8,,,,,,,,
176,T NEU EEG TECH WORKSHEET,EEG Technologist Worksheet,12,N,,7599,Sleep Deprived:,1,8,,,,,,,,
176,T NEU EEG TECH WORKSHEET,EEG Technologist Worksheet,13,N,,7600,Sleep Captured During EEG:,1,8,,,,,,,,
176,T NEU EEG TECH WORKSHEET,EEG Technologist Worksheet,14,N,,7601,Dexterity:,1,8,,,,,,,,
176,T NEU EEG TECH WORKSHEET,EEG Technologist Worksheet,15,N,,7602,Hours since last meal:,1,1,,,,,,,,
185,ELS SOCIAL WORK ASSESSMENT,Social Work Assessment,2,N,,8095,Permission Granted to Share Information With,1,8,,,,,,,,
185,ELS SOCIAL WORK ASSESSMENT,Social Work Assessment,3,N,,8240,Contact Information Obtained for,1,8,,,,,,,,
185,ELS SOCIAL WORK ASSESSMENT,Social Work Assessment,4,N,,7994,Contact Information Comments,1,2,,,,,,,,
185,ELS SOCIAL WORK ASSESSMENT,Social Work Assessment,47,N,,8031,Personal Safety Comments,1,2,,,,,,,,
185,ELS SOCIAL WORK ASSESSMENT,Social Work Assessment,60,N,,8239,Final Discharge Disposition Code,1,8,,,,,,,,
205,HP ELS AMBULATORY PATIENT PROFILE 2,Ambulatory Patient Profile,6,N,,304001444,Patient Vulnerabilities,1,8,,,,,,,,
20602,IP CODE VITAL SIGNS NAV,Code Vital Signs,2,N,,301320,Cardiac Rhythm,1,8,,,,,,,,
20604,IP CODE AIRWAY/VENT NAV,Code Airway/Vent,1,N,,206123,Airway,1,8,,,,,,,,
20604,IP CODE AIRWAY/VENT NAV,Code Airway/Vent,3,N,,206125,Intubation Confirmation,1,8,,,,,,,,
2100000004,AMB PED NEMOURS WEIGHT ASSESSMENT,Weight Assessment (Nemours),1,,,2100000009,Weight Assessment,1,8,,,,,,,,
2100000206,AMB PSYCH DEPRESSION CHECK,Depression Criteria Check,1,,,2100000601,Has major depressive disorder criteria been recorded?,1,8,,,,,,,,
2100000340,HP DIABETES ENCOUNTER LEVEL NAV,Diabetes,10,N,,2100001881,Blood glucose trend,1,8,,,,,,,,
2100000340,HP DIABETES ENCOUNTER LEVEL NAV,Diabetes,11,N,,2100001879,Weight trend,1,8,,,,,,,,
2100000340,HP DIABETES ENCOUNTER LEVEL NAV,Diabetes,12,N,,2100001880,Meal planning,1,8,,,,,,,,
21207,IP CVICU COMPLEX ASSESSMENT,Complex Assessment,19,N,,3040102773,"Head, Ears, Eyes, Nose, and Throat Interventions",1,8,,,,,,,,
21207,IP CVICU COMPLEX ASSESSMENT,Complex Assessment,23,N,,3040102639,Respiratory Interventions Performed,1,8,,,,,,,,
21207,IP CVICU COMPLEX ASSESSMENT,Complex Assessment,62,N,,3040102790,GI Interventions Performed,1,8,,,,,,366,,
21210,IP NEURO ICU COMPLEX ASSESSMENT,Complex Assessment,22,Y,,3040102773,"Head, Ears, Eyes, Nose, and Throat Interventions",1,8,,,,,,,,
21210,IP NEURO ICU COMPLEX ASSESSMENT,Complex Assessment,26,N,,3040102639,Respiratory Interventions Performed,1,8,,,,,,,,
21210,IP NEURO ICU COMPLEX ASSESSMENT,Complex Assessment,65,N,,3040102790,GI Interventions Performed,1,8,,,,,,366,,
214,T RAD ONC CONSULT ASSESSMENT,Rad Onc Consult Assessment,1,N,,31608,Care Community - Data Entered By:,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,5,Y,,27159,Donor History Questionnaire completed and reviewed by Medical Director,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,6,Y,,27162,Allogeneic Donors: Chest X-ray,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,7,Y,,27163,Allogeneic Donors: HLA with ABO/Rh Type,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,8,Y,,27164,Allogeneic Donors:  Vaccination History and Recent Blood Transfusion History,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,9,Y,,27165,Allogeneic Donors: Summary of Donor Suitability,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,10,Y,,27168,Urgent Medical Need (if applicable),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,11,Y,,27166,Autologous Donors: Electrocardiogram (EKG),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,13,Y,,1150000145,ISBT 128 and Patient Identifiers on Base Label (Concurrent Plasma),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,14,Y,,1150000146,Collection Date on Base Label (Concurrent Plasma),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,15,Y,,1150000147,"Expiration Date, Time, and Time Zone on Base Label (Concurrent Plasma)",1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,16,Y,,1150000148,Component Product Affixed on Base Label (Concurrent Plasma),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,20,Y,,2400444,Responsible physician,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,27,Y,,1150005023,Blood Warmer Tubing Lot #:,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,28,Y,,120302121,Serial Number,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,29,Y,,2149157,Tubing manufacturer,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,30,Y,,2149158,Tubing expiration date,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,31,Y,,1150005025,Blood Warmer Tubing Integrity,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,32,Y,,2149159,Temperature,1,7,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,38,Y,,2257957,Saline 1 lot #,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,39,Y,,2149062,Saline 1 manufacturer,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,40,Y,,2257958,Saline 1 expiration date,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,41,Y,,27071,Saline 1 Visually Acceptable?,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,42,Y,,2257960,ACDA-1 lot number,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,43,Y,,2149063,ACDA-1 manufacturer,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,44,Y,,2257961,ACDA-1 expiration date,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,45,Y,,27073,ACDA-1 Visually Acceptable?,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,46,Y,,2149092,Saline 2 lot #,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,47,Y,,2149154,Saline 2 manufacturer,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,48,Y,,2149093,Saline 2 expiration,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,49,Y,,27072,Saline 2 Visually Acceptable?,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,50,Y,,2149101,Albumin lot #,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,51,Y,,2149104,Albumin manufacturer,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,52,Y,,2149102,Albumin expiration,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,53,Y,,27697,Albumin Visually Acceptable?,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,54,Y,,30814,Other lot #,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,55,Y,,30815,Other product manufacturer,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,56,Y,,30816,Other product expiration date,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,57,Y,,30817,Other Product Visually Acceptable?,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,58,Y,,29133,Interim Donor Suitability,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,59,Y,,29134,Reason for being unable to donate,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,60,Y,,29135,Interim Donor Eligibility,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,61,Y,,29136,Donor Eligibility Changes,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,62,Y,,2149103,Albumin volume,1,1,mL,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,63,Y,,2149125,FFP replacement/exchange fluid ordered volume,1,1,mL,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,64,Y,,2149129,RBC replacement/exchange fluid ordered volume,1,1,mL,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,66,Y,,2149109,Extension set lot number,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,67,Y,,2149110,Extension set manufacturer,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,68,Y,,2149111,Extension set expiration date,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,69,Y,,2149115,3 way stopcock lot number,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,70,Y,,2149116,3 way stopcock manufacturer,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,71,Y,,2149117,3 way stopcock expiration date,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,72,Y,,2149120,Saline flush lot number,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,73,Y,,2149119,Saline flush manufacturer,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,74,Y,,2149118,Saline flush expiration date,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,75,Y,,2149127,Chloraprep lot number,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,76,Y,,2149128,Chloraprep manufacturer,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,77,Y,,2139129,Chloraprep expiration date,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,78,Y,,2149138,Y blood admin set lot number,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,79,Y,,2149137,Y blood admin set manufacturer,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,80,Y,,2149136,Y blood admin set expiration date,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,81,Y,,2149141,Vortex needles lot number,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,82,Y,,2149140,Vortex needles manufacturer,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,83,Y,,2149139,Vortex needles expiration date,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,84,Y,,2149144,Angio needle lot number,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,85,Y,,2149143,Angio needle manufacturer,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,86,Y,,2149142,Angio needle expiration date,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,87,Y,,2149145,17 G steel sysloc lot number,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,88,Y,,2149146,17 G steel sysloc manufacturer,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,89,Y,,2149147,17 G steel sysloc expiration date,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,90,Y,,2149150,18 G steel sysloc lot number,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,91,Y,,2149149,18 G steel sysloc manufacturer,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,92,Y,,2149148,18 G steel sysloc expiration date,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,93,Y,,1150000169,Heparin lot number (low dose flush),1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,94,Y,,1150000170,Heparin manufacturer (low dose flush),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,95,Y,,1150000171,Heparin expiration date (low dose flush),1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,96,Y,,2149022,Other supply name 1,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,97,Y,,2149019,Other supply lot number 1,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,98,Y,,2149020,Other supply manufacturer 1,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,99,Y,,2149021,Other supply expiration date 1,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,100,Y,,2149024,Other supply name 2,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,101,Y,,2149025,Other supply lot number 2,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,102,Y,,2149026,Other supply manufacturer 2,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,103,Y,,2149027,Other supply expiration date 2,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,105,Y,,2149015,Methoxsalen lot number,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,106,Y,,2149016,Methoxsalen manufacturer,1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,107,Y,,2149014,Methoxsalen expiration date,1,9,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,113,Y,,2149087,Replacement average hct (of units),1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,114,Y,,2149088,Pt. target (end) hct,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,115,Y,,2149089,pRBC volume (of units),1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,116,Y,,2149090,Pt. predicted FCR,1,2,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,144,Y,,2149233,AC in plasma bag,1,1,mL,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,145,Y,,2149234,AC in collection/product bag,1,1,mL,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,146,Y,,2149235,AC to patient,1,1,mL,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,147,Y,,2149236,AC used for prime,1,1,mL,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,148,Y,,2149237,Saline to patient due to air removal,1,1,mL,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,149,Y,,2149191,Plasma in collection/product bag,1,1,mL,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,150,Y,,2149195,Collect,1,1,mL,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,151,Y,,2149267,AC added manually to product bag,1,1,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,152,Y,,2149221,AC added manually to collect bag,1,1,mL,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,154,Y,,1150000117,Satisfactory Visual Inspection of Unit (Cellular),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,155,Y,,1150000118,Collection End Time and Time Zone on Base label (Cellular),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,156,Y,,1150000119,Product Volume Noted on Base Label (Cellular),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,157,Y,,1150000120,ACD-A Volume Noted on Base Label (Cellular),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,158,Y,,1150000121,Label Verification Initials Entered on Base Label (Cellular),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,159,Y,,1150000133,Verifier 1 (Cellular),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,160,Y,,1150000137,Verifier 2 (Cellular),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,161,Y,,1150000161,Verifier 3 (Cellular),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,162,Y,,115000038,Satisfactory Visual Inspection of Unit (Plasma),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,163,Y,,1150000139,Collection End Time and Time Zone on Base label (Plasma),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,164,Y,,1150000140,Product Volume Noted on Base Label (Plasma),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,165,Y,,1150000141,Product Volume Noted on Base Label (Plasma),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,166,Y,,1150000142,ACD-A Volume Noted on Base Label (Plasma),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,167,Y,,1150000143,Verifier 1 (Plasma),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,168,Y,,1150000144,Verifier 2 (Plasma),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,169,Y,,1150000162,Verifier 3 (Plasma),1,8,,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,173,Y,,2149031,Single needle extracorporeal volume,1,1,mL,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,174,Y,,2149032,Double needle extracorporeal volume,1,1,mL,,,,,,,
2400437,APHERESIS COMPREHENSIVE,Apheresis Comprehensive,175,Y,,1150000168,Positive IDM comment,1,2,,,,,,,,
243,HP ELS SOCIAL WORK ASSESSMENT 1,Social Work Assessment 1,2,N,,8095,Permission Granted to Share Information With,1,8,,,,,,,,
243,HP ELS SOCIAL WORK ASSESSMENT 1,Social Work Assessment 1,3,N,,8240,Contact Information Obtained for,1,8,,,,,,,,
243,HP ELS SOCIAL WORK ASSESSMENT 1,Social Work Assessment 1,4,N,,7994,Contact Information Comments,1,2,,,,,,,,
244,HP ELS SOCIAL WORK ASSESSMENT 2,Social Work Assessment,15,N,,8031,Personal Safety Comments,1,2,,,,,,,,
2600000003,AMB URODYNAMIC EVALUATION,Urodynamic Evaluation,6,,,2600000039,Abdominal Leak,1,8,,,,,,,,
266,EHC IRF PT STAIRS NAV,Stairs,1,N,,74290000107,Stairs Level of Assist,1,8,,,,,,,,
266,EHC IRF PT STAIRS NAV,Stairs,2,N,,74290000108,Assistive Device/Rails,1,8,,,,,,,,
266,EHC IRF PT STAIRS NAV,Stairs,3,N,,74290000109,Number of Stairs,1,2,,,,,,,,
266,EHC IRF PT STAIRS NAV,Stairs,4,N,,74290000110,Stairs Skilled Intervention Provided,1,2,,,,,,,,
302,EHC BH TOB-3 MEDICATION NAV,Tobacco Rx,1,N,,742010305,Refused Prescription for Tobacco Cessation Med on Discharge?,1,8,,,,,,,,
302,EHC BH TOB-3 MEDICATION NAV,Tobacco Rx,2,N,,12395,Reason for No Tobacco Cessation Med on Discharge,1,8,,,,,,,,
303,EHC BH TOB-3 REFERRAL NAV,TOB-3 Referral,1,N,,742010304,Refused Referral to Outpatient Tobacco Cessation Counseling on Discharge?,1,8,,,,,,,,
303,EHC BH TOB-3 REFERRAL NAV,TOB-3 Referral,2,N,,14040,Tobacco Cessation Referral Method,1,8,,,,,,,,
303,EHC BH TOB-3 REFERRAL NAV,TOB-3 Referral,3,N,,14038,Quit Line Called - Date,1,9,,,,,,,,
303,EHC BH TOB-3 REFERRAL NAV,TOB-3 Referral,4,N,,14039,Quit Line Called - Time,1,10,,,,,,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,1,N,,51,P.O.,1,1,mL,0,99999,1,,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,2,N,,360260,Percent Meals Eaten (%),1,8,,,,,,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,3,N,,338050,Nutrition,1,8,,,,,,,,
