source_concept_code,source_description,fca_concept_id,reason,intent,val_type,units,min_val,max_val,custom_list_values,template_names,group_names,n_templates
742020988,Intelligibility/Voice Quality,C0000.00,no_clinical_attributes,,string,,,,,EHC IP SLP TREAT LSVT LOUD,Comments from Treatment,1
742020989,Treatment,C0000.00,no_clinical_attributes,,string,,,,,EHC IP SLP TREAT LSVT LOUD,Comments from Treatment,1
742020990,Calibration,C0000.00,no_clinical_attributes,,string,,,,,EHC IP SLP TREAT LSVT LOUD,Comments from Treatment,1
742020991,Homework Assignment,C0000.00,no_clinical_attributes,,string,,,,,EHC IP SLP TREAT LSVT LOUD,Comments from Treatment,1
742020992,Carryover Assignment,C0000.00,no_clinical_attributes,,string,,,,,EHC IP SLP TREAT LSVT LOUD,Comments from Treatment,1
742020995,Able to hold body in a flexed position with arms/hands toward midline,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Oral Feeding Readiness (Immediately Prior To Feeding),1
742020996,Awake State,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Oral Feeding Readiness (Immediately Prior To Feeding),1
742020997,Demonstrates Energy for Feeding,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Oral Feeding Readiness (Immediately Prior To Feeding),1
742020999,Oral Feeding Readiness Comment,C0000.00,no_clinical_attributes,,string,,,,,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Oral Feeding Readiness (Immediately Prior To Feeding),1
742021001,Predominant State,C0000.00,no_clinical_attributes,,custom_list,,,,Alert|Awake but closed eyes|Drowsy|Hypervigilant,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Maintain Engagement in Feeding,1
742021002,"Body is calm, no behavioral stress cues",C0000.00,no_clinical_attributes,,custom_list,,,,Calm body and facial expression|Occasional stress cue|Frequent stress cue,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Maintain Engagement in Feeding,1
742021003,Maintains Motor Tone/Energy for Eating,C0000.00,no_clinical_attributes,,custom_list,,,,Maintains flexed body position with arms toward midline|Late loss of flexion/energy|Early loss of flexion/energy,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Maintain Engagement in Feeding,1
742021004,Engagement in Feeding Comment,C0000.00,no_clinical_attributes,,string,,,,,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Maintain Engagement in Feeding,1
742021005,Strategies to improve arousal/energy,C0000.00,no_clinical_attributes,,custom_list,,,,Unswaddling|Gentle stimulating|Reswaddling|Frequent breaks|Burp breaks,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Maintain Engagement in Feeding,1
742021007,Opens mouth promptly when lips are stroked,C0000.00,no_clinical_attributes,,custom_list,,,,All of the onsets|Some onsets|Never,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Organize Oral-Motor Functioning,1
742021008,Tongue descends to receive the nipple,C0000.00,no_clinical_attributes,,custom_list,,,,All onsets|Some onsets|Never,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Organize Oral-Motor Functioning,1
742021009,Initiates sucking right away,C0000.00,no_clinical_attributes,,custom_list,,,,All onsets|Delayed for some onsets|Delayed for all onsets,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Organize Oral-Motor Functioning,1
742021010,Sucks with Steady and Strong Suction,C0000.00,no_clinical_attributes,,custom_list,,,,"Stable, consistently observed|Some compression-only sucking|Frequent compression-only sucking",EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Organize Oral-Motor Functioning,1
742021011,Tongue Maintains Steady Contact on the Nipple,C0000.00,no_clinical_attributes,,custom_list,,,,No tongue clicking|Some tongue clicking|Frequent tongue clicking,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Organize Oral-Motor Functioning,1
742021012,Oral-Motor Functioning Comments,C0000.00,no_clinical_attributes,,string,,,,,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Organize Oral-Motor Functioning,1
742021015,Pharyngeal Sounds are Clear,C0000.00,no_clinical_attributes,,custom_list,,,,Clear|Some gurgling sounds|Frequent gurgling sounds,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Coordinate Swallowing,1
742021017,"High-pitched ""Yelping"" Sound",C0000.00,no_clinical_attributes,,custom_list,,,,"No ""yelping""|Occasional ""yelping""|Frequent ""yelping""",EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Coordinate Swallowing,1
742021019,Coughing or Choking Sounds,C0000.00,no_clinical_attributes,,custom_list,,,,No event observed|At least one event observed|More than one event,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Coordinate Swallowing,1
742021020,Throat Clearing Sounds,C0000.00,no_clinical_attributes,,custom_list,,,,No throat clearing|Some throat clearing|Frequent throat clearing,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Coordinate Swallowing,1
742021022,Pacing Intervention Provided,C0000.00,no_clinical_attributes,,string,,,,,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Coordinate Swallowing,1
742021025,"When the Infant Stops Sucking to Breathe, a Series of Full Breaths is Observed",C0000.00,no_clinical_attributes,,custom_list,,,,Consistently|Occasionally|Rarely or never does not stop on own,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Maintain Physiologic Stability,1
742021026,"When the Infant Stops Sucking to Breathe, it is Timed Well",C0000.00,no_clinical_attributes,,custom_list,,,,Consistently|Occasionally|Rarely or never stops before stress sign,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Maintain Physiologic Stability,1
742021027,Integrates Breaths within the Sucking Burst,C0000.00,no_clinical_attributes,,custom_list,,,,Consistently|Occasional attempts|Rare or never,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Maintain Physiologic Stability,1
742021028,Long Sucking Bursts (7+ sucks) Observed,C0000.00,no_clinical_attributes,,custom_list,,,,No negative effect of long bursts|Some negative effects|Frequent negaitve effects or no long sucking bursts,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Maintain Physiologic Stability,1
742021030,Easy Breathing - No Increased Work of Breathing,C0000.00,no_clinical_attributes,,custom_list,,,,Easy breathing|Occasional increased work of breathing|Frequent increased work of breathing,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Maintain Physiologic Stability,1
742021032,Stability of Oxygen Saturation,C0000.00,no_clinical_attributes,,custom_list,,,,"Stable, remains close to pre-feeding level|Occasional dips|Frequent dips",EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Maintain Physiologic Stability,1
742021034,Physiologic Stability Commnets,C0000.00,no_clinical_attributes,,string,,,,,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Ability to Maintain Physiologic Stability,1
742021036,Predominant State,C0000.00,no_clinical_attributes,,custom_list,,,,Quiet alert|Sleepy or drowsy|Restless,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Oral Feeding Tolerance Assessment (Post-Feeding),1
742021037,Energy level,C0000.00,no_clinical_attributes,,custom_list,,,,"Flexed body position with arms toward midline after the feeding with or without support|Period of decreased muscle flexion, recovers after short rest|Energy depleted after feeding, loss of flexion/energy, flaccid",EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Oral Feeding Tolerance Assessment (Post-Feeding),1
742021038,Range of O2 Sats (%),C0000.00,no_clinical_attributes,,string,,,,,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Oral Feeding Tolerance Assessment (Post-Feeding),1
742021040,Oral Feeding Tolerence Comments,C0000.00,no_clinical_attributes,,string,,,,,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Oral Feeding Tolerance Assessment (Post-Feeding),1
742021043,Feeding Education Provided in Form of:,C0000.00,no_clinical_attributes,,custom_list,,,,Discussion|Handouts summarizing education provided|Comment,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Parent/Caregiver Education,1
742021044,Education Provided To:,C0000.00,no_clinical_attributes,,custom_list,,,,Mother|Father|Grandparent|Sibling|Other (Comment),EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Parent/Caregiver Education,1
742021045,Education Provided,C0000.00,no_clinical_attributes,,custom_list,,,,Role of speech pathologist in plan of care|Feeding evaluation and treatment plan|Importance of swaddling in flexion for feeding|Positioning for feeding|Pacing|Behavioral stress cues|Signs of pharyngeal incoordination|Signs it may be appropriate to change feeding position or flow rate based on cues|Silent aspiration|Limiting feedings to <30 minutes or less|Non-nutritive versus nutritive suck|Signs of readiness to feed|Strategies to arouse infant|Physiologic instability|Suck-swallow-breathe development|Flow rates of nipples|Hierarchy of nipples/flow rates|“Slow flow” rate of commercially available nipples as an unregulated term|VFSS (purpose/process/potential recommendations)|Digestive enzyme in breast milk causes a breakdown of rice cereal when added to breastmilk which thins the viscosity of the thickened formula|Breastfeeding and it’s positive effect on feeding coordination|Respiratory stress/work of breathing and it's effect on feeding coordination- see comment below|Effect of feeding passed infant's stress cues and risk for creating oral aversion|Rationale for therapeutic tastes during gavage feeding,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Parent/Caregiver Education,1
742021046,Response From Caregiver After Education,C0000.00,no_clinical_attributes,,custom_list,,,,Voiced understanding|Demonstrated understanding|Comment,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Parent/Caregiver Education,1
742021047,Education Comments,C0000.00,no_clinical_attributes,,string,,,,,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Parent/Caregiver Education,1
742021048,Impressions/Observations,C0000.00,no_clinical_attributes,,custom_list,,,,"Successful|Unsuccessful|Maintaining skills, similar to previous session|Improvement noted compared to previous sessions|Decline in skill noted compared to previous sessions|Progressing towards goals|Not making progress towards goals|Poor endurance|Signs of pharyngeal incoordination|Dysfunctional suck pattern|Disorganized suck pattern|Displays clinical signs of aspiration and /or instability with PO|Signs consistent with oral aversion|At high risk of aspiration|Other (Comments)",EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Clinical Impressions/Observations,1
74202105,Oxygen Requirements,C0000.00,no_clinical_attributes,,custom_list,,,,"None or home oxygen|1-2 lpm, 28% trach collar/T-piece|3-6 lpm, 35% to 40% trach collar/T-piece|>6 lpm or greater than 40% trach collar|Heated high flow oxygen device",IP RT OXYGEN/CPAP/NIV|IP RT TREATMENT|IP VENTILATOR DOC,Inhaled Meds & Pulmonary Hygiene Protocols,3
742021051,Nipple Recommendation for Feeding,C0000.00,no_clinical_attributes,,custom_list,,,,Encourage breast feeding|Dr Brown Ultra-Preemie|Dr Brown Preemie|Dr Brown Newborn|Dr. Brown Level 1|Dr. Brown Level 2|Dr. Brown Level 3|Dr. Brown Y-Cut|Slow flow/yellow|Standard/clear|Dr. Brown Specialty (cleft)|TBD pending evaluation|Parent preference|Other (Comments),EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Recommendations for Feeding,1
742021052,Position During Feeding,C0000.00,no_clinical_attributes,,custom_list,,,,Upright|Semi-upright sidelying|Swaddled in flexion|R side down|L side down|No swaddling provided as infant maintained own flexion|Other (Comments),EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Recommendations for Feeding,1
742021053,Recommendations for Feeding,C0000.00,no_clinical_attributes,,custom_list,,,,"Feed only when alert and showing signs of readiness|Only feed when actively rooting|Swaddle in flexed position with hands at midline|Stop feeding if signs of stress observed despite careful pacing|Stop feeding if change in physiologic stability observed|Offer pacifier prior to oral feeding to increase organization and alertness|Decrease environmental distractions (lighting, noise)|Burp frequently|Realert infant by unswaddling and then reswaddle before resuming feeding|Keep upright after feedings|Thickened liquids (nectar or honey)|NPO|Therapeutic feeding with SLP only|Offer tastes during gavage feedings (see comments)|Offer empty nipple initially to allow suck to establish|If groping, present empty nipple to roof of mouth to stimulate an organized latch|Hold during gavage feedings|VFSS|Other (Comments)",EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Recommendations for Feeding,1
742021054,Pace During Session to Avoid Stress Cues Likely Every ____ Sucks,C0000.00,no_clinical_attributes,,string,,,,,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Recommendations for Feeding,1
742021055,Stop feeding after ____ minutes,C0000.00,no_clinical_attributes,,string,,,,,EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Recommendations for Feeding,1
742021056,Recommended Consult Follow Up,C0000.00,no_clinical_attributes,,custom_list,,,,Pulmonology consult|ENT consult|Neuro consult|Other (Comments),EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Recommendations for Feeding,1
742021058,Interventions Plan,C0000.00,no_clinical_attributes,,custom_list,,,,Continue current plan|Ongoing assessments of dynamic feeding skills|Provide positive oral experiences to reduce risk of oral aversion and provide exposure to feeding skills|May benefit from consideration of VFSS|Skilled speech therapy during feedings to improve oral feeding skills|Monitor responsiveness of feeding recommendations|Evaluate PO feeding skills as appropriate|Re-evaluate as appropriate|Caregiver education|Other (Comments),EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Interventions Plan,1
742021059,Frequency of Treatment,C0000.00,no_clinical_attributes,,custom_list,,,,1-2x week|2-3x week|3-4x week|4-5x week|Other (Comments),EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Interventions Plan,1
742021060,Duration,C0000.00,no_clinical_attributes,,custom_list,,,,One week|Two weeks|Until hospital discharge|Other (Comments),EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Interventions Plan,1
742021061,Anticipated Discharge Disposition (SLP),C0000.00,no_clinical_attributes,,custom_list,,,,Home|Home with assist|Home with home health|Home with home health speech therapy|Home with outpatient services|Outpatient speech therapy|Group home|Inpatient rehabilitation facility|Long-term acute care facility|Skilled nursing facility|Extended care facility|NICU transition clinic|Early intervention|No anticipatated speech therapy after discharge|To be determined based on progress|Other (Comments),EHC SLP EARLY FEEDING SKILLS ASSESSMENT,Interventions Plan,1
742021066,Cueing,C0000.00,no_clinical_attributes,,custom_list,,,,No cueing|Other (Comments),EHC SLP LSVT SPEAKOUT TREATMENT NAV,Produce Spontaneous Conversation,1
742021067,Comments,C0000.00,no_clinical_attributes,,string,,,,,EHC SLP LSVT SPEAKOUT TREATMENT NAV,Produce Spontaneous Conversation,1
74202107,Chest X-Ray,C0000.00,no_clinical_attributes,,custom_list,,,,"Clear/Normal|Unavailable or chronic changes|Unilateral mild infiltrates, atelectasis, or pleural effusion|Infiltrates in more than one lobe, consolidation in one or more lobes|Bilateral or extensive infiltrates, atelectasis, or pleural effusions",IP RT OXYGEN/CPAP/NIV|IP RT TREATMENT|IP VENTILATOR DOC,Inhaled Meds & Pulmonary Hygiene Protocols,3
742021071,Cueing,C0000.00,no_clinical_attributes,,custom_list,,,,No cueing|MInimum Cueing|Moderate Cueing|Maximum Cueing,EHC SLP LSVT SPEAKOUT TREATMENT NAV,Warm Up Voice,1
742021072,Comments,C0000.00,no_clinical_attributes,,string,,,,,EHC SLP LSVT SPEAKOUT TREATMENT NAV,Warm Up Voice,1
742021077,Cueing,C0000.00,no_clinical_attributes,,custom_list,,,,No cueing|MInimum Cueing|Moderate Cueing|Maximum Cueing,EHC SLP LSVT SPEAKOUT TREATMENT NAV,"Sustain ""ah""",1
742021078,Comments,C0000.00,no_clinical_attributes,,string,,,,,EHC SLP LSVT SPEAKOUT TREATMENT NAV,"Sustain ""ah""",1
742021091,Cueing,C0000.00,no_clinical_attributes,,custom_list,,,,No cueing|MInimum Cueing|Moderate Cueing|Maximum Cueing,EHC SLP LSVT SPEAKOUT TREATMENT NAV,"Produce Vocal Glides with Good, Clear Vocal Quality",1
742021092,Comments,C0000.00,no_clinical_attributes,,string,,,,,EHC SLP LSVT SPEAKOUT TREATMENT NAV,"Produce Vocal Glides with Good, Clear Vocal Quality",1
742021096,Cueing,C0000.00,no_clinical_attributes,,custom_list,,,,No cueing|MInimum Cueing|Moderate Cueing|Maximum Cueing,EHC SLP LSVT SPEAKOUT TREATMENT NAV,Recite Numerical Sequences,1
742021097,Comments,C0000.00,no_clinical_attributes,,string,,,,,EHC SLP LSVT SPEAKOUT TREATMENT NAV,Recite Numerical Sequences,1
742022021,TR Received On,C0000.00,no_clinical_attributes,,multi_select,,,,,EHC RHB TR TREATMENT,TR Visit,1
742022022,Start Time,C0000.00,no_clinical_attributes,,text,,,,,EHC RHB TR EVALUATION,Evaluation,1
742022023,Stop Time,C0000.00,no_clinical_attributes,,text,,,,,EHC RHB TR EVALUATION,Evaluation,1
742022027,Family/Caregiver Present,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,EHC RHB TR EVALUATION|EHC RHB TR TREATMENT,General,2
742022028,Preferred Language,C0000.00,no_clinical_attributes,,custom_list,,,,English|Spanish|Other (Comment),EHC REC THERAPY RETIRED CONTENT,Preferred Language/Interpreter Services,1
742022029,Pt was identified,C0000.00,no_clinical_attributes,,custom_list,,,,With limited English proficiency and was offered interpretation services|With deafness or impaired hearing and was offered interpretation services|Other (Comment),EHC REC THERAPY RETIRED CONTENT,Preferred Language/Interpreter Services,1
742022030,Interpreter Services Utilized,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Pt and/or family/POA refused the services|Pt preferred for family in room to translate during the session|Other (Comment),EHC REC THERAPY RETIRED CONTENT,Preferred Language/Interpreter Services,1
742022031,Name of Interpreter,C0000.00,no_clinical_attributes,,string,,,,,EHC REC THERAPY RETIRED CONTENT,Preferred Language/Interpreter Services,1
742022032,Interpreter ID,C0000.00,no_clinical_attributes,,string,,,,,EHC REC THERAPY RETIRED CONTENT,Preferred Language/Interpreter Services,1
742022034,Motor,C0000.00,no_clinical_attributes,,custom_list,,,,WFL|Impaired|Hand-eye coordination|Grasp|Dexterity|Endurance|Balance|Other (Comment),EHC REC THERAPY RETIRED CONTENT,Functional Limitations,1
742022035,Communicative,C0000.00,no_clinical_attributes,,custom_list,,,,WFL|Impaired|Non-verbal|Eye contact|Voice quality|Gestures|Touch|Pen-paper,EHC REC THERAPY RETIRED CONTENT,Functional Limitations,1
7420301400,LE ROM,C0000.00,no_clinical_attributes,,custom_list,,,,Done per plan of care|Not done (Comment),T EHC RESTORATIVE CARE,Restorative Care Treatment Log,1
7420301401,LE Ther Ex,C0000.00,no_clinical_attributes,,custom_list,,,,Done per plan of care|Not done (Comment),T EHC RESTORATIVE CARE,Restorative Care Treatment Log,1
7420301402,Transfers/OOB,C0000.00,no_clinical_attributes,,custom_list,,,,Done per plan of care|Not done (Comment),T EHC RESTORATIVE CARE,Restorative Care Treatment Log,1
7420301404,UE ROM,C0000.00,no_clinical_attributes,,custom_list,,,,Done per plan of care|Not done (Comment),T EHC RESTORATIVE CARE,Restorative Care Treatment Log,1
7420301405,UE Ther Ex,C0000.00,no_clinical_attributes,,custom_list,,,,Done per plan of care|Not done (Comment),T EHC RESTORATIVE CARE,Restorative Care Treatment Log,1
7420301410,Other (Specify),C0000.00,no_clinical_attributes,,string,,,,,T EHC RESTORATIVE CARE,Restorative Care Treatment Log,1
7420302862,Current Symptoms,C0000.00,no_clinical_attributes,,custom_list,,,,Blackout/Memory loss|Cramps|Delerium tremens (DTs)|Diarrhea|Fever/chills|Hallucinations|Hepatitis|HIV|Increased blood pressure|Irritability/agitation|Nausea/Vomiting|Night sweats|Overdose|Seizures|STDs/STIs|Tachycardia|TB|Tingling/numbness|Tremors|Weakness,T EHC BH PSYCH MOBILE EVAL|T EHC BH PSYCH MOBILE EVAL ADDITIONAL HISTORY NAV,Additional Alcohol/Drug Use Info,2
7420302863,Previous Symptoms,C0000.00,no_clinical_attributes,,custom_list,,,,Blackout/Memory loss|Cramps|Delerium tremens (DTs)|Diarrhea|Fever/chills|Hallucinations|Hepatitis|HIV|Increased blood pressure|Irritability/agitation|Nausea/Vomiting|Night sweats|Overdose|Seizures|STDs/STIs|Tachycardia|TB|Tingling/numbness|Tremors|Weakness,T EHC BH PSYCH MOBILE EVAL|T EHC BH PSYCH MOBILE EVAL ADDITIONAL HISTORY NAV,Additional Alcohol/Drug Use Info,2
7420302876,For What Condition,C0000.00,no_clinical_attributes,,string,,,,,ROVER BH PSYCH MOBILE EVAL|T EHC BH PSYCH MOBILE EVAL|T EHC BH PSYCH MOBILE EVAL PSYCHOSOCIAL NAV,Psychosocial,3
7420302877,Impairment 1,C0000.00,no_clinical_attributes,,string,,,,,T EHC BH PSYCH MOBILE EVAL,Treatment Plan,1
7420302878,Impairment 2,C0000.00,no_clinical_attributes,,string,,,,,T EHC BH PSYCH MOBILE EVAL,Treatment Plan,1
7420302879,Impairment 3,C0000.00,no_clinical_attributes,,string,,,,,T EHC BH PSYCH MOBILE EVAL,Treatment Plan,1
7420331401,Physician Phone #,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,General Information,2
7420331402,ATP Present/Participated in Eval?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,General Information,2
7420331403,ATP Name,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,General Information,2
7420331404,Therapist Phone #,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,General Information,2
7420331405,Vendor,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,General Information,2
7420331406,Vendor Phone #,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,General Information,2
7420331407,Caregiver Phone #,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,General Information,2
7420331408,Caregiver 2 Phone #,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,General Information,2
7420331409,Caregiver Goals/Limitations,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,General Information,2
7420331411,Community Transportation,C0000.00,no_clinical_attributes,,custom_list,,,,Car|Van|Public transportation|Adapted w/c lift|Ambulance|Other (Comment),T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,Community,2
7420331412,Sits in Wheelchair During Transport,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,Community,2
7420331413,Where is W/C Stored during Transport,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,Community,2
7420331414,W/C Secured with,C0000.00,no_clinical_attributes,,custom_list,,,,Tie Downs|EZ Lock|N/A|Other (Comment),T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,Community,2
7420331415,Self-Driver?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,Community,2
7420331416,Drive while in W/C?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,Community,2
7420331418,Community Comments,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,Community,2
7420331420,Verbal Communication,C0000.00,no_clinical_attributes,,custom_list,,,,WFL receptive|WFL expressive|Understandble|Difficult to understand|Non-communicative,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,Communication,2
7420331421,Communication Provided by,C0000.00,no_clinical_attributes,,custom_list,,,,Patient|Family|Caregiver|Translator,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,Communication,2
7420331422,Uses Aug Comm Device,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,Communication,2
7420331423,Device Manufacturer/Model,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,Communication,2
7420331431,Transfers,C0000.00,no_clinical_attributes,,custom_list,,,,Independent|Min assist|Mod assist|Max assist|Dependent,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,Mobility/Balance,2
7420331433,Transfer Method,C0000.00,no_clinical_attributes,,custom_list,,,,1 person|2 person|Sliding board|Squat pivot|Stand pivot|Mechanical patient lift|Other (Comment),T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,Mobility/Balance,2
7420331434,Number of Falls Last 6 Months,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,Mobility/Balance,2
7420331435,"Number of ""Near"" Falls Last 6 Months",C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING GENERAL NAV|T EHC RHB WC SEATING MOBILITY EVAL,Mobility/Balance,2
7420331438,Manufacturer,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT CURRENT SEATING NAV|T EHC RHB WC SEATING MOBILITY EVAL,Current Seating/Mobility,2
7420331439,Model,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT CURRENT SEATING NAV|T EHC RHB WC SEATING MOBILITY EVAL,Current Seating/Mobility,2
7420331440,Serial #,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT CURRENT SEATING NAV|T EHC RHB WC SEATING MOBILITY EVAL,Current Seating/Mobility,2
7420331441,Size,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT CURRENT SEATING NAV|T EHC RHB WC SEATING MOBILITY EVAL,Current Seating/Mobility,2
7420331444,Purchased by Whom,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT CURRENT SEATING NAV|T EHC RHB WC SEATING MOBILITY EVAL,Current Seating/Mobility,2
7420331446,Current Seating System,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT CURRENT SEATING NAV|T EHC RHB WC SEATING MOBILITY EVAL,Current Seating/Mobility,2
7420331447,Age of Seating System,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT CURRENT SEATING NAV|T EHC RHB WC SEATING MOBILITY EVAL,Current Seating/Mobility,2
7420331448,Describe Posture in Current Seating System,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT CURRENT SEATING NAV|T EHC RHB WC SEATING MOBILITY EVAL,Current Seating/Mobility,2
7420331449,Current Meets Medical Necessity?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC PT CURRENT SEATING NAV|T EHC RHB WC SEATING MOBILITY EVAL,Current Seating/Mobility,2
7420331452,Move Room to Room,C0000.00,no_clinical_attributes,,custom_list,,,,Independent|Min assist|Mod assist|Max assist|Unable,T EHC PT CURRENT SEATING NAV|T EHC RHB WC SEATING MOBILITY EVAL,Current Mobility Device MRADLs,2
7420331453,Meal Prep,C0000.00,no_clinical_attributes,,custom_list,,,,Independent|Min assist|Mod assist|Max assist|Unable,T EHC PT CURRENT SEATING NAV|T EHC RHB WC SEATING MOBILITY EVAL,Current Mobility Device MRADLs,2
7420331454,Feeding,C0000.00,no_clinical_attributes,,custom_list,,,,Independent|Min assist|Mod assist|Max assist|Unable,T EHC PT CURRENT SEATING NAV|T EHC RHB WC SEATING MOBILITY EVAL,Current Mobility Device MRADLs,2
