source_concept_code,source_description,assessment_concept_id,assessment_concept_name,qualifier_concept_id,qualifier_concept_name,method_qualifier_concept_id,method_qualifier_concept_name,temporal_qualifier_concept_id,temporal_qualifier_concept_name,value_domain_type,fca_concept_id,predicate_id,confidence,mapping_justification
1570630892,Poor Wound Healing,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1570630897,Left Thumb ADduction Pain with Active Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570630898,Left Thumb ADduction Pain with Strength Testing,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570630899,Open Wound,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1570630908,Right Thumb CMC Pain with Passive Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570630915,Right Thumb MCP Pain with Passive Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570630916,Right Thumb MCP Flexion Pain with Strength Testing,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570630922,Right Thumb IP Pain with Passive Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570630929,Right Thumb CMC Pain with Active Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570630943,Right Thumb IP Pain with Active Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570630950,Right Thumb Palmar ABduction Pain with Active Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570630951,Right Palmar ABduction Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570630957,Right Thumb Radial ABduction Pain with Active Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570630964,Right Thumb ADduction Pain with Active Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570630965,Right Thumb ADduction Pain with Strength Testing,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570630971,Right Index DIP Pain with Active Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570630985,Right Index PIP Pain with Active Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570630992,Right Index DIP Pain with Passive Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570630999,Right Index MCP Pain with Active Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631013,Right DIP/PIP Flexion Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631026,Left Index DIP Pain with Active Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631033,Left Index MCP Pain with Active Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631040,Left Index PIP Pain with Active Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631054,Right Index MCP Pain with Passive Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631056,Right ED Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631057,Left ED Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631061,Right Index PIP Pain with Passive Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631069,Left DIP/PIP Flexion Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631089,Left Middle MCP Pain with Passive Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631110,Left Middle MCP Pain with Active Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631166,Right Middle MCP Pain with Active Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631170,Right Upper Extremity Capillary Refill,4089379,Capillary refill,0,,0,,0,,,C0046.02,broadMatch,0.6,"FCA concept C0046.02: intent={assessment:capillary_refill, body_site:upper_extremity}"
1570631174,Left Upper Extremity Capillary Refill,4089379,Capillary refill,0,,0,,0,,,C0046.02,broadMatch,0.6,"FCA concept C0046.02: intent={assessment:capillary_refill, body_site:upper_extremity}"
1570631175,Right Lower Extremity Capillary Refill,4089379,Capillary refill,0,,0,,0,,,C0046.01,broadMatch,0.6,"FCA concept C0046.01: intent={assessment:capillary_refill, body_site:lower_extremity}"
1570631178,Left Lower Extremity Capillary Refill,4089379,Capillary refill,0,,0,,0,,,C0046.01,broadMatch,0.6,"FCA concept C0046.01: intent={assessment:capillary_refill, body_site:lower_extremity}"
1570631180,Right Middle MCP Pain with Passive Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631185,Right Upper Extremity Capillary Refill Comment,4089379,Capillary refill,0,,0,,0,,,C0046.02,broadMatch,0.6,"FCA concept C0046.02: intent={assessment:capillary_refill, body_site:upper_extremity}"
1570631186,Left Upper Extremity Capillary Refill Comment,4089379,Capillary refill,0,,0,,0,,,C0046.02,broadMatch,0.6,"FCA concept C0046.02: intent={assessment:capillary_refill, body_site:upper_extremity}"
1570631187,Right Lower Extremity Capillary Refill Comment,4089379,Capillary refill,0,,0,,0,,,C0046.01,broadMatch,0.6,"FCA concept C0046.01: intent={assessment:capillary_refill, body_site:lower_extremity}"
1570631188,Left Lower Extremity Capillary Refill Comment,4089379,Capillary refill,0,,0,,0,,,C0046.01,broadMatch,0.6,"FCA concept C0046.01: intent={assessment:capillary_refill, body_site:lower_extremity}"
1570631199,Right Ring PIP Pain with Active Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631206,Right Ring MCP Pain with Active Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631213,Right Ring DIP Pain with Passive Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631220,Right Ring PIP Pain with Passive Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631229,"Electrical Stimulation, Non-Wound (Unattended, Medicare) Time Entry",4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1570631234,Right Ring DIP Pain with Active Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631241,Right Ring MCP Pain with Passive Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631255,Right Little PIP Pain with Active Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631262,Right Little MCP Pain with Passive Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631269,Right Little DIP Pain with Active Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631276,Right Little PIP Pain with Passive Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631278,"Electrical Stimulation Wound (Medicare, Unattended) Time Entry",4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1570631279,Negative Pressure Wound Therapy Time Entry,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1570631283,Right Little MCP Pain with Active Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631286,Negative Pressure Wound Therapy Non DME Time Entry,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1570631290,Right Little DIP Pain with Passive Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631291,"Wound Ultrasound (Low Freq, Non-Contact, Non-Therm) Time Entry",4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1570631293,Negative Pressure Wound Therapy Wound Size Entry,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1570631294,Negative Pressure Wound Therapy Non DME Wound Size Entry,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1570631296,Selective Debridement Wound Size Entry,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1570631298,Right Digit 5 MCP ABduction Pain with Strength Testing,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570631311,Left Ring PIP Pain with Passive Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631318,Left Ring MCP Pain with Passive Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631325,Left Ring DIP Pain with Passive Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631332,Left Ring PIP Pain with Active Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631339,Left Ring MCP Pain with Active Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631346,Left Ring DIP Pain with Active Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631367,Left Little PIP Pain with Active Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631374,Left Little MCP Pain with Passive Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631381,Left Little DIP Pain with Active Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631388,Left Little PIP Pain with Passive Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631395,Left Little MCP Pain with Active Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631402,Left Little DIP Pain with Passive Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631410,Left Digit 5 MCP ABduction Pain with Strength Testing,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570631427,Right Knee Flexion Pain with Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631428,Right Knee Flexion Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631434,Right Knee Extension Pain with Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631435,Right Knee Extension Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631441,Left Knee Flexion Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631442,Left Knee Flexion Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631448,Left Knee Extension Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631449,Left Knee Extension Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631450,Left Subscapularis Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631455,Left Hip Extension Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631456,Left Hip Extension Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631462,Left Hip Flexion Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631463,Left Hip Flexion Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631469,Right Hip Flexion Pain with Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631470,Right Hip Flexion Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631476,Right Hip Extension Pain with Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631477,Right Hip Extension Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631483,Left Hip ABduction Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631484,Left Hip ABduction Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631490,Left Hip ADduction Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631491,Left Hip ADduction Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631492,Right Wrist Flexion Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631497,Right Hip ABduction Pain with Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631498,Right Hip ABduction Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631504,Right Hip ADduction Pain with Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631505,Right Hip ADduction Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631511,Left Hip External Rotation Prone Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631518,Left Hip External Rotation 90/90 Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631519,Left Hip External Rotation Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631525,Left Hip Internal Rotation Prone Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631532,Left Hip Internal Rotation 90/90 Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631533,Left Hip Internal Rotation Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631539,Right Hip External Rotation Prone Pain with Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631540,Left Shoulder ADduction Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631546,Right Hip External Rotation 90/90 Pain with Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631547,Right Hip External Rotation Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631553,Right Hip Internal Rotation Prone Pain with Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631560,Right Hip Internal Rotation 90/90 Pain with Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631561,Right Hip Internal Rotation Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631567,Left Ankle Inversion Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631568,Left Ankle Inversion Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631574,Left Ankle Eversion Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631575,Left Ankle Eversion Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631581,Right Ankle Inversion Pain with Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631582,Right Ankle Inversion Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631588,Right Ankle Eversion Pain with Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631589,Right Ankle Eversion Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631595,Left Subtalar Inversion Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631602,Left Subtalar Eversion Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631609,Right Subtalar Inversion Pain with Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631616,Right Subtalar Eversion Pain with Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631623,Left Great Toe MTP Flexion Pain with Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570631624,Left Great Toe Flexion Pain with Strength Testing,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570631625,Left Shoulder Horizontal ADduction Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631630,Left Great Toe MTP Extension Pain with Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570631631,Left Great Toe Extension Pain with Strength Testing,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570631637,Right Great Toe MTP Flexion Pain with Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570631638,Right Great Toe Flexion Pain with Strength Testing,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570631644,Right Great Toe MTP Extension Pain with Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570631645,Right Great Toe Extension Pain with Strength Testing,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570631652,Left Lesser Toes Flexion Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631659,Left Lesser Toes Extension Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631666,Right Lesser Toes Flexion Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631673,Right Lesser Toes Extension Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631693,Left Dorsiflexion (KE) Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631700,Right Dorsiflexion (KE) Pain with Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631707,Left Dorsiflexion (KF) Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570631714,Right Dorsiflexion (KF) Pain with Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570631721,Left Ankle Plantar Flexion Pain with Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
